,kmeans_label,neun_euro_context,positive,negative,neutral,text
44,4,False,-2.11299467086792,-0.8933771252632141,4.342287063598633,Ich frag jetzt mal in die Runde. Ich bin schon zu Fuß zum Kindergarten nachdem meine Mutter mir den Weg gezeigt hat und auch von der ersten Klasse an zu Fuß / Fahrrad / Bahn / Bus in die Schule. Bei meinen Mitschülern das Selbe. Wann und Warum haben sich Elterntaxis entwickelt?
45,1,False,-1.8818782567977905,-0.39637091755867004,3.1667637825012207,@lost_xcause Wie viel schneller ist du mit dem Fahrrad in der Arbeit als mit dem Bus?
46,5,False,-1.844025731086731,2.6968770027160645,-0.37371113896369934,"@Tasso2000 Da wird so wenig Platz im Zug sein, dass man kein Rad mitnehmen kann."
47,4,False,-1.5702680349349976,2.943183183670044,-1.3888816833496094,"@BigBerndG @radoffensive @ADFC_Muenchen @MunichWays @vcdmuenchen Die Frage ob die Umfrage manipuliert war, lasse ich stehen. Aber unattraktive, teils gefährdende, teils fehlende Alternativen, machen aufs Auto angewiesen auf Kosten aller - da würden Ihnen doch viele Leute im Bus und auf dem Rad nur entgegenkommen."
48,4,False,-2.0833475589752197,-0.4538156986236572,3.7369067668914795,@Rapunze74303870 @StukazuFussD @aktuelle_stunde Eine Bekannte von mir muss ab und an um 4 Uhr im Nachbarort anfangen. Der erste Bus fährt zum 5. mit dem Rad als Frau allein durch die Nacht hat sie Angst. Bleibt nur Auto oder arbeitslos.
49,4,False,-1.8645710945129395,-0.6801379919052124,3.6720516681671143,"@agoraverkehr In meinen #Expertenbüchern steht 40km/h bis 60km/h für MIV. Trennung Rad + MIV. Kreuzungsfrei. Grüne Welle. #Kreisverkehre statt LSA. Kat. ABCDE Strassen und soweiter, 5% aller Straßen wurden nur auf neue RQ #Grundhaft erneuert. Platz für #Radwege gesucht? S-Bahn + Tram umwidmen."
50,6,False,-2.271713972091675,-0.8427541851997375,4.666463851928711,"@agoraverkehr ÖPNV? SPNV? Kapazitäten? Das Land von Fabeln, Sagen und Märchen. Kennen sie die max Durchlassfähigkeit? Rad? Fuss? MIV? Tram? Zug? Müssen ja auch Verteilt werden oder? Auf Infrastrukturen die es nicht gibt. Also Wachstum? Und Busse und Züge die unter 50% sind? Oder doppel Linien?"
51,4,False,-0.8582803010940552,2.158223867416382,-1.8819072246551514,"Vill gudd Akzenter wat Zuch an Tram ugeet. Leider geet et beim Velo bei weitem net dur an et geet vill ze laang dauern fir konkret Leisungen, falls iwerhaapt. Schued."
52,4,False,-2.322368621826172,3.366837978363037,-0.5402659177780151,"@EarningsSeason Meinen Arbeitsweg in der Stadt bewältige ich am liebsten mit dem Rad. Lange Strecken ausschließlich mit dem Auto. Alles andere (Zug, U-Bahn, Bus) ist, vor allem mit Kind, einfach keine Option."
53,5,False,-2.1124253273010254,-0.4611879885196686,3.808649778366089,"@Mareko_Samoa Dabei ist es egal ob das Velo ein GA hat oder nicht. Warum darf ein Reisender mit GA eigentlich ohne Reservation den Zug benutzen? Frage an @RailService   Kommt das daher, dass die #SBB Resourcen falsch geplant hat?  Dabei wäre Bike'n Rail wäre die perfekte, ökologische Symbiose!"
54,4,False,-1.9950220584869385,-0.5331950783729553,3.654355764389038,fahrrad fahrer be like ja ich brauche diesen platz in der sbahn unbedingt
55,4,False,-1.326835036277771,3.7952585220336914,-3.2698988914489746,@frauherbststurm Fahr lieber Fahrrad oder Bus anstatt hier so armselig zu betteln
56,4,False,-1.4426847696304321,2.559974193572998,-1.033098578453064,Hab den Bus verpasst und musst mit dem Fahrrad zum Bahnhof fahren. Es regnet :(
57,0,False,-2.0976672172546387,-1.1392425298690796,4.643397808074951,Dashcam Info‘s auch auf Facebook: https://t.co/2q1sIYrPOU oder auf meinem Blog: https://t.co/mx9TWHGbE6  #dashcam #video #fußgänger #fahrrad #bike #ebike #Roller #eScooter #elektro #auto #pkw #bus #bahn #lkw
58,1,False,-1.9294596910476685,-0.33196908235549927,3.326930284500122,"@dangerseeker92 Jup, du fährst ran, stellst dein Rad rein und steigst in den Bus."
59,5,False,-2.116502046585083,-0.25140732526779175,3.466491222381592,@triathloveblog @kvirder Ich komm mit dem Zug aber irgendwoher organisiere ich mir bestimmt auch ein Fahrrad...
60,2,False,-1.6075392961502075,-0.6278315782546997,3.029778003692627,Was hat sich bei der Bahn Regio Bayern verändert das man jetzt im leeren Fahrrad Abteil sein Faltrad zusammenbauen muss? Danke für die Erklärung im Voraus . @DB_Bahn @ADFCBayern #Fahrrad #Mobilität
61,2,False,-2.372896194458008,2.8695244789123535,0.40881603956222534,"@FuerthParken @DB_Bahn Ne Freundin von mir steckte dort schon mit Kinderanhänger fest. Ohne fremde Hilfe hätte der Zug ihr Rad erwischt. Tja, Sicherheit geht vor."
62,1,False,-2.4366354942321777,1.45482337474823,2.0990307331085205,"@FauPunktKaPunkt Ich müsste zum Bahnhof fahren und dann dort in einen Bus steigen, der mich nicht pünktlich zur Arbeit bringt und auch nicht nach Hause und der mdRzA-Kollege meinte „Da wohnst du??? Da würde ich nicht mit dem Rad fahren!!!“ Danke."
63,0,False,-1.5201475620269775,-0.9532893896102905,3.4088072776794434,"Im Raum #Stuttgart gibt es jetzt ein Angebot für alle, die ein VVS-Abo haben: ein @BromptonBicycle dazu mieten. Die Kombination von Bahn + #Fahrrad zum Ausprobieren! Viel Erfolg - hoffentlich gibts das bald auch anderswo. #Fahrrad #Mobilitätswende 🚲🚲🚲 https://t.co/H5ZqIeHIsD https://t.co/EzVI05gjzo"
64,4,False,-3.768645763397217,-3.181525230407715,8.626194953918457,"@pure_aspect @Heinzel_com Traktoren und Molotow Cocktails? Wahrscheinlich sind die Soldaten bisher mit dem Fahrrad, oder dem Bus zum Gefecht gefahren. 🤦"
65,6,False,-0.6548393368721008,3.714858293533325,-4.368096828460693,"@sixtus E-Bike-Subvention. Bis zum nächsten Ort mit Supermarkt sind es zwar nur 5 km, aber die Hügel sind selbst für mich jungen, fitten Menschen nur extrem nervig schaffbar. Und nicht von Autos auf der Landstraße überfahren zu werden, wäre schön.  Alternativ eng getakteter ÖPNV. 🙃"
66,5,False,-2.450824737548828,3.0520055294036865,0.2929411232471466,@ClimateHero_me Aha was für ein Test jetzt darf ich auch nicht mehr Zug fahren. Nein Becky ich werde nicht mit dem Rad nach Zürich fahren WTF
67,4,False,-2.148159980773926,-0.049361199140548706,3.379711389541626,"@sixtus Ich hab Freunde im Dorf in Brandenburg und das wird die Dorfdeppen jetzt schocken, die haben kein Auto! Schaffen trotzdem alles mit Bahn und Fahrrad und jammern eben nicht darüber.  Alles eine Sache der Einstellung. Aber der Deutsche Durchschnittswutbürger muss halt meckern. 🥲"
68,4,False,-0.3050791621208191,1.0272862911224365,-0.2752690017223358,"@NathalieHPunkt @grnFlip @sixtus Das ist noch ok. Hier brauch ich mim Auto 15min, mim Rad 1H und mim Bus 2H und 10min."
69,4,False,-1.6545746326446533,3.1710402965545654,-1.6057308912277222,"@fahrrad_berlin Ich habe dir Sorge, dass die Tram dadurch erheblich verlangsamt wird. Die Planung erscheint mir verbesserungswürdig, aktuell Tram und Kfz auf einer Spur im Lieferverkehr"
70,1,False,-2.1993188858032227,3.0012831687927246,-0.14461657404899597,"@gopalfreak @Wirspielen1 @joanadiskurs Köln hat keine U-Bahn, sondern nur eine in manchen Bereichen unter die Erde gelegte Straßenbahn - inklusive Kreuzungsstau. Verfehlte Planung schon in den 1960ern. Maxime: Hauptsache von der Straße, mehr Platz für Autos. Du bist mit dem Fahrrad immer schneller als mit der KVB."
71,0,False,-1.9572159051895142,0.2647566795349121,2.8206896781921387,"Gibt mittlerweile offene Feindseligkeiten zwischen ÖPNV- und Fahrrad-Institutionen. Wer hätte gedacht, dass auch der zweite grüne Verkehrssenat so vor den Kopf stößt. Na noch habe ich Hoffnungen, dass Bus und Zug etwas mehr Priorität bekommen. Die letzten vier Jahre waren genug. https://t.co/gk6sbEs8k7"
72,4,False,-1.790594220161438,-0.4258331060409546,3.166623592376709,"@sixtus Straßenbahn, S-Bahn, Fahrrad. Kein Auto notwendig also hatte ich auch keins bis auf die letzten Jahre. Jetzt lebe ich in einem Dorf bei Schwerin und arbeite in einer 30 km entfernten Stadt (nicht Schwerin). Auto 30 min. Bus (-), Bahn mit Umsteigen in Schwerin 1,25 Std. (2/x)"
73,0,False,-1.7582213878631592,1.552076816558838,1.2241883277893066,Mit dem Fahrrad gehts ab und an sogar schneller als mit der Bahn. Dank der ganzen Ampeln hier in #Hamburg sogar mit ähnlich vielen Zwischenstops :-) #MDRZA ID 177942 https://t.co/lVOLLz5xhw
74,0,False,-2.194777011871338,-0.102944016456604,3.542146921157837,"Das E-Auto wird alleine also nicht die Lösung sein (Hybride schon gleich gar nicht). Mehr Platz für Rad, Bus und Fußverkehr - und mehr Grün und 🌸 statt Blech! (wie schön wäre diese Straße ohne Autos?) https://t.co/i3JJFyBbVY https://t.co/vXe9OopLq6"
75,4,False,-2.2373428344726562,0.26445096731185913,3.100644111633301,"@AnnaBlu85464075 @havellanderin @sixtus Weil ""alle"" versuchen mit dem Auto oder Fahrrad zur Bahn zu kommen, was bei diesen Fahrzeiten nicht verwunderlich ist..."
76,4,False,-2.299863576889038,3.924534797668457,-1.271711826324463,@olliwaack Riechen 1Kg anders als 3 kg? Selbst das weed was ich hole ca. 5G hat die Bahn verseucht. Seit dem nur noch mitm Fahrrad zum StraßenApotheker :D
77,0,False,-2.6097593307495117,-1.6521157026290894,5.883492469787598,🏎️ YB-Spieler duellieren sich auf der Carrera-Bahn  🎬👉  https://t.co/8PBHlEEnVa  Mit dem Fahrrad Strom erzeugen. Die YB-Spieler versuchen sich darin und treiben die Carrera-Bahn mit Muskelkraft an.  - #bscyb #ybforever #ewb #carrera https://t.co/gffelw5zQh
78,5,False,-2.288226842880249,-0.1878964900970459,3.8056602478027344,"@robindreamz @SupremeSchaf @unge Was für ein Quark. Ohne Absolutheiten würdest du kein Auto, Fahrrad oder Zug fahren, gewscheige denn fliegen. Es gilt die Absolutheiten nach dem aktuellen Stand der Technik zu überprüfen. Auch besteht unsere Welt aus Axiomen, die Grundsätze unseres Lebens definieren."
79,5,False,-2.1585021018981934,-0.28288644552230835,3.676076889038086,@tagesanzeiger Aber nur mit dem Zug oder Velo anreisen. Ggf Ruderboot.
80,6,False,-2.419066905975342,3.7404696941375732,-0.8055382966995239,"@sixtus ÖPNV.  Und zwar so, daß ich die Kinder nicht 2x die Woche vor der Bahn aus der Pampa retten muß.  Außerdem gute Radwege zwischen Gemeinden, Landstraße mit Fahrrad ist absolut lebensgefährlich.   Ist aber doch keine neue Forderung, oder?"
81,0,False,-2.9860453605651855,-2.016286611557007,6.6411542892456055,#Leipzig -Das Radlerparadies 😁 (SBahn-Brücke am Rosenthal) &amp; die Geschichte dazu: https://t.co/qIjJYMcLLm  #Rad #Bahn #Rosenthal https://t.co/YYfvRTlyJi
82,6,False,0.30102473497390747,2.713498115539551,-4.727812767028809,@BILD_Leipzig Alles wäre besser wenn die öffentlichen günstiger und die Peripherie besser ausgebaut wäre. Neulich mal gezählt 18.00 Uhr 12 Personen in der Tram 🤯weil ? Mit dem Rad / Auto/ zu Fuß günstiger als 3€ für eine Fahrt
83,4,False,-1.1654322147369385,2.376283884048462,-1.401843547821045,"@RADallianz @Stadt_Wiesbaden wie ich schon schrieb: die Höhe ist für Nichtanwohner zu gering (ich zahle zusätzlich zur Anwohnerparkkarte 1320 EUR für den Parkhaustellplatz, weil Anwohnerparkplätze faktisch für Anwohner nicht verfügbar sind). Btw.: ich fahre in der Innenstadt ausschließlich Fahrrad o. Bus 😙"
84,4,False,-1.4719254970550537,0.4093864858150482,1.6559646129608154,"@HalleVerkehrt @Shiba60203906 @sixtus Expressbusse von Stadt zu Stadt würden viel helfen, vor allem mit Radwegen und Radstellplätzen an den Expressbushaltestellen. Ich brauche nicht unbedingt einen Bus bis um die Ecke, wenn ich mein Rad abstellen kann. Mit Haltestellen alle 300 Meter braucht der Bus ewig."
85,4,False,-1.9778228998184204,3.070887327194214,-0.7786532640457153,"@HalleVerkehrt @Shiba60203906 @sixtus Kreuz und quer durchs Wohngebiet, also eine Stunde Bus für 5km Strecke. Das letzte Stück per Rad wäre kein Problem, aber wohin da dann mit dem Rad? Im vollen Bus mitnehmen geht nicht, Gehsteig voll stellen ist auch keine Option."
86,1,False,-2.175981044769287,-0.3496992588043213,3.7341866493225098,"@Moerderentchen @ZDFheute Im Prinzip ja, nur halt nicht am Stadtrand, sondern am Rand der Innenstadt. Ob du dann 5-10 Minuten läufst oder Bahn fährst oder am Parkplatz dein Fahrrad stehen hast ist egal. Zum Ausladen kannst du zur Wohnung fahren, aber parken eben nicht."
87,0,False,-2.2018513679504395,2.7646594047546387,0.30797553062438965,So funktioniert unser #Fundservice: Fahrrad verloren? Rucksack in der Bahn vergessen? Vielleicht sind sie ja bei uns! https://t.co/71XVS1O5w9 https://t.co/FsXfOyGs1d
88,4,False,-1.9063383340835571,2.565147638320923,0.0439092218875885,"@marko_rogge @godchilla183 @rad_ritter @AurJanssen Da hinten ist auch eine Autobahn, wieso fährt der Autofahrer nicht dort? Da fährt auch ein Bus lang, wieso nutzt der Autofahrer nicht diesen?"
89,0,False,-3.166841983795166,-2.6080801486968994,7.388113021850586,Mehr Sicherheit &amp; Platz für Rad- u. Fußverkehr an der Alster: Der Radverkehr auf der Veloroute 4 von Süden nach Norden zw. Neuer Jungfernstieg u. Alsterufer soll künftig durch den westlichen d. beiden kleinen Bahn-Tunnel geführt werden▶️https://t.co/ynOA7qqBNg (Foto: Mediaserver) https://t.co/UXwSU4VD7W
90,4,False,-1.78490149974823,-0.29418468475341797,3.029130458831787,@Tagesspiegel @grafwer Busse Bahn und sonstige Möglichkeiten müssen erstmal geschaffen werden ordentliche Fahrrad Wege usw... Es müssen auch So manche Menschen arbeiten erst Nachdenken und dann Handeln
